timestamp,X,Y,Z,VX,VY,VZ
162.56,-11.02485176355875,3.423843844310452,-238.4838149678873,-0.31389228135773267,0.824997476253283,-72.28172505134418
162.56,-11.022068765538586,3.420781441154619,-238.4828198388764,-0.31611707670306366,0.825715772374927,-72.27578349096375
162.56,-11.023809002310301,3.4208962124853,-238.48119110118475,-0.31542609287730305,0.8236146389250073,-72.2770044169623
162.6,-11.036874200374474,3.454718083110331,-241.3807683861163,-0.3202375557868313,0.8267130593815033,-72.6713708810452
162.64,-11.050678879612526,3.486497852578168,-244.29726427193157,-0.3237430145378767,0.8296126947378958,-73.06476170905627
162.64,-11.050574678055318,3.4881365947229392,-244.29513141878735,-0.32271530667510556,0.8309977460934436,-73.0673924538958
162.68,-11.06306012139276,3.5197167271544445,-247.22449649285662,-0.3190655112057534,0.8292833155493092,-73.45675568471573
162.72,-11.079048975253333,3.5505449954036554,-250.16837866753815,-0.31864406106301235,0.8286017689473405,-73.84493905483639
162.72,-11.078678376542362,3.550691648661124,-250.17271860269463,-0.3183960350518096,0.8296899704385882,-73.84249729437414
162.72,-11.077648767022868,3.5531567425541524,-250.1721589681496,-0.32000550732756333,0.8292411811860763,-73.84006106061034
162.84,-11.114575598418508,3.653439009073857,-259.10650230070894,-0.3242796526315117,0.8308654585374223,-75.01455561659351
162.84,-11.113303961133974,3.6528849295242405,-259.10476624231825,-0.326755107867935,0.8314088954006502,-75.01479193830274
162.84,-11.115055725509041,3.6545626571098544,-259.1056697530897,-0.33186879264952746,0.8293812160987779,-75.01127436363244
163.16,-11.217829880662169,3.924178710381804,-283.6126837396343,-0.3281032203033601,0.8294968825470105,-78.15522634650756
163.2,-11.232687283109954,3.958247785324915,-286.7454599357779,-0.3286149833659018,0.828572461223175,-78.54626709805788
163.28,-11.258505139952046,4.024831237693444,-293.0598174370743,-0.3296792178646288,0.8281434033965693,-79.33350541820367
163.32,-11.273644910645324,4.061934780728146,-296.2384501078514,-0.33339914259848674,0.8292828803728107,-79.72488949502764
163.4,-11.298050860690955,4.127845412272784,-302.6481776663012,-0.33083320045339426,0.8297632604981755,-80.50690595921766
163.44,-11.3123074784546,4.161806644504514,-305.8771366873393,-0.3297663284558095,0.8310197265732098,-80.89901297871077
163.44,-11.313049487826072,4.166305541164762,-305.87590869702166,-0.3304273271163098,0.8322297159009154,-80.8997665933708
163.52,-11.340873028663436,4.234241848278796,-312.38006707909557,-0.33093209775862903,0.8325761703262274,-81.68157194701868
163.56,-11.354588936274487,4.265938959204857,-315.6566634716701,-0.32649726422246045,0.8338556493927402,-82.07418580258181
163.6,-11.368777775903302,4.299212877448313,-318.9482764197476,-0.3234802336132187,0.8319327465411923,-82.46608310980105
163.68,-11.393212200942054,4.364979034930098,-325.5764160430738,-0.321427256391021,0.8313217572256867,-83.24813472877594
163.68,-11.38949307340982,4.358863245652158,-325.5767116496593,-0.31878341997323056,0.8308268140965707,-83.2491675895036
163.76,-11.41821926273042,4.422862824591535,-332.2665965393961,-0.31941865329631125,0.830867256623238,-84.03391884861544
163.92,-11.470140089366467,4.555886674193499,-345.8401915167852,-0.3200458622617597,0.8315032838881276,-85.60488124128172
164.0,-11.492584222521133,4.6255831698745435,-352.718393273397,-0.320857962392455,0.8313975813458313,-86.3898594295837
164.04,-11.50185336524494,4.6535145650140795,-356.181693098154,-0.3206423877489529,0.8330971857104934,-86.78125286445815
164.08,-11.514190183912428,4.688396905373198,-359.6607450174115,-0.3194171754596913,0.8329895639417637,-87.17696395874165
164.12,-11.528432381521283,4.719714627148799,-363.1573931395742,-0.3183379258108822,0.8311598628417939,-87.56987742362945
164.12,-11.527094214466588,4.721218698187192,-363.15639018137676,-0.31611457291655576,0.833441886474129,-87.56556309168052
164.16,-11.543041217448913,4.756010380864854,-366.6664254590222,-0.3167709881934849,0.8324018924760642,-87.95735701345029
164.32,-11.591782790515875,4.890291514859642,-380.863768301866,-0.31525477282090364,0.828965485006539,-89.5268528473282
164.36,-11.603615159107077,4.923208725063858,-384.45337400083883,-0.3192167585321494,0.8300367745144043,-89.92174320673762
164.4,-11.61518404688852,4.95920065805251,-388.0580541676883,-0.3172165952005482,0.8329610836005991,-90.31163539532814
164.52,-11.65550300162761,5.0608033719566246,-398.9649459774952,-0.3165843891487205,0.8294118838793498,-91.48770801868167
164.76,-11.733627175555446,5.260973391697965,-421.2054887661955,-0.3156198257412217,0.8282989078408385,-93.84864729508591
164.8,-11.743308938211184,5.297807332399682,-424.96917350451145,-0.32126605385724577,0.8321882809708787,-94.24185793211474
164.8,-11.74482135346012,5.295607527174468,-424.9668866358737,-0.32163257222689157,0.8339108530217969,-94.24228408812729
164.84,-11.75481874739369,5.327725922168552,-428.7420738347625,-0.31930288256276346,0.8317698697857038,-94.63656335247828
164.92,-11.778806914187896,5.395313963607127,-436.34396384195225,-0.31625803012140336,0.8321647161241088,-95.41954143483034
164.92,-11.776064002126326,5.39238646342432,-436.34463098493165,-0.3154693136305339,0.8336671265304864,-95.41973238631284
165.0,-11.803080207619342,5.4592539778352,-444.0130510886341,-0.3148712264113395,0.8347767261007237,-96.20183757714912
165.48,-11.954289584436621,5.861224513956106,-491.3200596246567,-0.31440447499075824,0.8358963759705188,-100.91298710871936
165.56,-11.97944920204673,5.9264573565992675,-499.4232854980399,-0.3155654465445113,0.8380910186393773,-101.69431305765929
